,price,packaging,product,aroma,review_text
165,1,0,1,1,"jatuh cinta banget sama produk ini!! harganya murah, gak meninggalkan white cast, lembut, gak bikin breakout, gak oily, mudah terserap, wanginya enak lembut. kayaknya gak akan pindah ke produk sunscreen yang lain deh hehehe"
914,1,0,0,0,"yes, ini adalah produk lokal dengan harga yang terjangkau dan mempunyai banyak varian warna. warna lipstick dengan hint orange ini, bisa menyegarkan keseluruhan penampilan saya teksturnya creamy dan warnanya opaque. what a great local lippie!!"
1893,0,0,1,0,"cocok buat kulit saya yang kering. memang sih kadang terasa agak lama nyerapnya di kulit, tapi saya cukup sabar nungguin lotion ini sampe nyerap, trus lanjut ke step berikutnya, hehehe... lotion ini saya gunakan sebagai hydrating toner, jadi saya pakai sebelum menggunakan serum. hasilnya kulit wajah saya bener-bener lembap dan bintik-bintik hitam bekas jerawat perlahan memudar."
3478,0,0,1,0,"serum yang relatif terjangkau dengan kualitas yg lumayan. banyak review2 positif dari prodak ini. saya pake ini udh sebulanan, dan ada perubahan yg lumayan, biasanya di pipi deket mata ada bruntus2 kecil dan hilang skrg, muka lebih cerah dan halus. reccomended"
92,-1,0,1,0,pake ini gegara dibeliin pacar waktu mau liburan ke belitung. awalnya emank udah tau ada produk ini tapi karena mahal jadi ga pernah beli. tekstrunya lengket banget mungkin karena spf nya yang tinggi. hasilnya memuaskan. badan ga gosong setelah seharian berkelana di lautan. very recommended.
2601,0,0,-1,0,"this product was the reason why i stopped using skii. bulan ketiga pake skii saya masukin cl ke regime saya. ga seperti fte dan stempower, purging dari cl ini berlangsung lebih lama dan tanpa ada titik cerahnya. purging kali ini parah, jerawat hampir tiap hari ada yg baru, semuanya gede dan sakit.  otomatis bekasnya juga parah :( saya blm pernah ngalamin jerawatan separah ini sebelumnya. sebulan ga ada perubahan saya putuskan konsul ke dokter. setelah 5x laser acne, injeksi, dan rutin pake krimnya baru kulit saya membaik walopun bekasnya masih. btw ibu saya udah duluan pake skii termasuk cl, dan so far malah cocok bgt. jadi produk ini ga untuk semua orang, termasuk saya :("
3407,-1,0,1,0,"pakai ini udah 6 bulanan, lebih sering malam hari sebelum tidur. besok pagi kulit muka jadi kenyal dan smooth. kerasa sih bedanya sebelum pakai wajah kusam dan banyak jerawat kecil di jidat. sekarang wajah lebih lembab, cerah, jarang timbul jerawat lagi. sayang harganya too expensive jadi pakainya irit sekali hihihi.. aku pakai ini setelah cuci muka - tonner - baru laneige wpr ini.."
80,1,0,1,0,"suka banget. sampe di usia 26 ini, mulai dari usia 21 thn, saya pake produk ini buat fondation. biarpun ada era bb, cc, whatever, saya cm sekali pake trus mbalik lagi ke produl ini. alasannya karena cocok. harganya juga murah. alhamdulillah. coba kalau disuruh milih.  kayak barang ini. ga bikin berjerawat juga.  selama diklat prajabatan saya pake ini dibalik bedak saya. fyi, diklat prajab itu utk cpns yg kegiatannya banyak acara dijemur. di akhir acara, temen2 pada nglupas kulitnya krn kepanasa, saya alhamdulillah engga.  ya sekali lagi, masalah cocok-cocokan."
632,0,0,0,1,"sunscreen wardah ini yang gw lagi pakai sekarang, dan beli karena kepoin disini juga. pas di aply ke muka sih biasa yaa, nyerepnya jg lumayan cepat, wanginya oke. tapi entah kenapa kalo pas lagi make ini siangnya pasti komedo pada nongol, gw makenya jg kalo pas ada acara berpanas2an aja, kalo buat sehari-hari mungkin enggak."
1861,1,0,1,0,"murah banget, lebih prefer ini daripada yg air mawar. ga bikin break out, toner disaat bokek melanda. biasa pake jg bwt pembersih make up bareng milk cleansernya viva yang sama murahnya juga semuanya kl ga salah sekita 5000 per item which is murah banget. kl ga mau budget gede2 bwt bersih make up ini bagus sih, sekalian jdin toner"
4238,0,0,1,1,"wiiiii, ini lulur yang paling aku suka.. wanginya waahh harum banget dan tahan lama. kalo nggak mandi 2 hari tetap wangi. lulurnya juga mudah banget rontok. di gosok sedikit langsung jatuh kotoran di kulit.. badan jadi lembut dan halus dan wangi. karena waktu itu aku beli yang susu, sekarang aku juga mau coba yang lain karena herborist punya banyak sekali varian dan harganya murah..."
2815,-1,0,1,0,"yes it is expensive, but i've never found anything like it (yet). udah pernah coba beberapa dupe nya, tapi selalu ga cocok dan aku selalu balik lagi ke sk-ii fte. so far aku udah pake ini 2 tahun dan ga ada rencana untuk coba-coba yang lain lagi^^.  teksturnya seperti air, formulanya langsung meresap di kulit, aku pake tiap malem dan paginya kulit terasa supple &amp"
3919,0,0,-1,0,"kmrn dpt sample bbrp dari spg nya, mnurut aku sih hasilnya lebih bagus sedikit dr gel\\\\/ cream hydraquench nya. ya tp sedikit aja. di daerah pipiku ada bagian kering dan kasar, tp kayaknya ga memperbaiki banyak di daerah tersebut. trus kalo dipake di kulit juga licin2 gt kyk masi ada yg nempel."
4298,0,0,1,0,"sebelum terkenal dgn lipstick mattenya, saya kenal purbasari krna favorite lulur buat saya. sayabsuka dgn scrubnya yg cukup besar jadi ampuh buat ngangkat sel kulit mati. sehabis luluran pakai ini kulit jadi supeerr mulua dan bersih"
4440,0,0,0,1,"herborist strawbery ini enak banget wanginya,tahan lama juga setelah mandi,hbs mandi berasa lulur d salon spa gitu..saya udh 3x beli dgn harga 19rb..enak banget deh wanginya..saya udh ngeracunin adek saya buat pakai ini juga dan trnyata dia juga suka."
3079,1,-1,1,0,"ost pure vitamin c20 serum is a really great vit.c serum and with affordable price. aku baru pakai serum ini 3 minggu, dan aku pun menyadari kalau tone wajah meningkat, beberapa teman juga bilang kalau wajah ku lebih cerah. hal ini juga terbukti dari foundation-ku yang agak mulai terlalu gelap untukku. serum ini tidak membuat wajahku menjadi break out. kalau ada jerawat diolesin serum ini jadi cepet kering. tapi memang sejak pakai serum ini aku jadi jarang banget jerawatan malah.  aku pakai serum ini cuma malam hari saja dan dilanjutkan dengan cream 5 to 9 nya. kombinasi serum+cream nya bikin kulit ku glowy dan supple saat bangun tidur.  tapi, serum ini sangat fragile dan not travel-friendly, botolnya yang kaca takut pecah, meskipun warna botolnya gelap, namun harus dihindari dari sinar matahari langsung, lebih aman ditaruh di kulkas untuk penyimpanannya agar tidak teroksidasi (jadi warna orange banget, karena harusnya serum ini warnanya agak kuning transparant).  overall, aku puas banget sama serum ini dan kalau sudah habis mau coba ke c21.5 dengan kadar lebih tinggi :)&nbsp"
4735,-1,0,0,0,"exfoliator yg sangat gentle di wajah. bikin wajah smoooooooth tanpa rasa sakit kayak habis di amplas :)  harganya yg mahal dan sulit di cari bikin aku mikir 2 kali utk repurchase, apalagi ketika aku sudah menemukan skin food pineaple peeling gel yg harganya 1\\\\/4 dari cure. hehehhe."
3557,1,0,1,0,"ini produk andalan saya sewaktu kuliah, saya pakai seri shiro ini satu set, alhasil kulit saya naik satu tingkat tone nya, ini berguna banget buat ngilangin flek hitam dan bekas jerawat yang membandel, sampai sekarang saya masih punya, cuman semakin tua kayanya semakin kurang greget lagi di saya, padahal saya suka karena harganya terjangkau dan produk hadalabo ini aman banget dikulit saya yang sensitif."
2078,1,-1,1,0,toner termurah tidak mengerti lagi cuma berapa ribu aja. works best for oily\\\\/combination and so so safe for acne prone skin. ngga bikin perih atau iritasi dan lumayan membantu mengurangi minyak. sayangnya packaging kurang cuco ya cin (walaupun ngga segitu mengganggu) dan kalo di tempat saya agak susah nyarinya. harus di toserba yang komplit. bahkan di supermarket besar belum tentu varian greentea ini ada.
2271,0,0,1,1,"adem, pake ini jaman kuliah. kalo lagi kepanasan sering banget semprot ini ke muka. berasa dingin gimana gitu. seger lagi. wanginya khas bunga mawar. cocok dikulit saya, ga pernah ada masalah seperti kemerahan atau keluar jerawat."
4204,0,0,1,1,"dari semua body scrub yang pernah aku coba, body scrub bali ratih ini yang paling ampuh ngerontokin segala rupa kotoran di badan. untuk yang green tea ini enak wanginya, jatuh cinta banget. abis itu kulit kerasa lembab dan kenyal. musti nyoba :))"
2093,0,0,1,0,"viva face tonic, ini salah satu toner favorite aku karena non alkohol sangat ringan dan balance di muka aku , kulit aku jadi ga berminyak dan dengan pakai toner ini moisturizer aku makin mudah menyerap dan bikin pori pori aku lebih kecil"
1213,0,0,1,1,"best toner for dry comby sensitive skin! imo toner ini bagus banget terutama untuk sensitive skin, karena ga menimbulkan alergi. toner ini juga bagus untuk dry skin karena non alcohol, malah toner ini bantu melembabkan kulit wajah. selain itu wanginya juga enak banget :)"
3835,0,0,-1,0,"aku termasuk yg ga cocok sm fte..wajahku ga berjerawat kecuali klo menjelang period, itupun cm muncul 1-2.semenjak pake ini, muka jd sering muncul jerawat2 meradang..dan munculnya selalu di tempat yg sama..setelah 4 bln pake akhirnya berhenti...dan jerawat pun ilang..tp bekasnya susah ilang."
3494,0,0,1,1,"wanginya mirip banget dengan produk-produk sulwhasoo yang lain, yaitu khas wangi ginseng yang segar. fcas ini bikin kulit muka daku glowy. terus dia juga bisa kontrol minyak yang ada di t-zone. suka deh sama produk ini. walaupun memang ada kualitas, ada harga ya."
390,1,0,0,1,"vaseline ini meski harganya murah tapi udah paket lengkap mengcover kulit dari sinar uv a dan b, melembabkan dan mencerahkan kulit .spf 30nya cocok untuk pemakaian harian. lotion serumnya mudah meresap.aromanya yang soft tidak mengganggu parfum yang mau dipakai."
4689,0,0,0,1,"merk body scrub atau kalau orang indonesia bilang lulur mandi yang udah lama banget aku pakai. wanginya enak, nggak nyegrak dan nggak bikin pusing.  mengangkat kotoran dan sel kulit mati dari permukaan kulit secara paripurna. selesai dibilas, masih meninggalkan kesan licin di kulit. agak terasa gerah sih, tapi it's ok lah.."
4659,0,0,1,0,"suka banget sama scrub ini... saat dibalurkan, butiran lembut terasa membersihkan tapi tiddak mengiritasi, lembab selesainya. kupakai setiap hari. karena kulitku mudah komedoan....scrub ini pertolongan pertama sesudah sabhn muka"
828,1,1,1,0,"pertama pakai produk ini karena gemes liat warnanya yg natural. setelah tanya mba' counternya, ternyata harga termasuk murah.. dan yap! sampai detik ini masih puas banget sama ni produk . selain warnanya yg bisa nyatu banget sama warna bibir, teksturnya emang beneran lembut, gak bikin kering dan ga perlu dioles berkali-kali, kemasannya juga bagus, gak murahan. kalo untuk awetnya so so lah ya..asal gak makan sampe belepotan banget, masih tetep awet nempel kog di bibir.. dan yang ga kalah pentingnya juga, gampang banget buat nemuin produk ini. kayanya hampir semua counter revlon menyediakan kog.. fyi, untuk lipstick super lustrous, revlon menyediakan banyaaak warna..next mau beli (lagi) beberapa warna yg lain. :)"
1490,0,0,1,0,"ga nyesel pake toner ini karena mengangkat sisa makeup dan kotoran yang ada di wajah, fungsinya bener2 sebagai double cleansing. untuk memakainya cukup diteteskan di kapas sedikit dan di tempel2 ke kulit wajah krn kalo diusap terlalu keras akan membuat kulit wajah iritasi dan perih. tiap aku pake toner ini cukup sedikit aja, makanya tonerku masih ada setengah botol lebih padahal aku sudah pakai di awal bulan juni (sudah 2 bulan). dan aku akan repurchase lg."
2029,1,0,1,0,"suka banget sama toner satu ini murah tapi gak murahan, bikin seger, bisa ngebersihin juga, dan tanpa alkohol lagi... sukaaa biasanya kupake pas lagi ada jerawat, diaku ngaruh ya besoknya langsung kempes tapi sayang  variant green tea ini lumayan susah, sering kosong atau sering cpt abis entahlah"
4200,-1,1,0,0,"salah satu andalan exfoliate toner, secara brand sebelah harganya lumejen.suka banget, tapi karena kulitku kering jadi make ini biasanya 2-3 hari sekali. gantian sama brand tetangga. overall nip fab merupakan brand favorit karena pads mrk lumayan murah, tapi bagus dan enak dipakenya. karena dia mengandung aha jd otomatis bikin kulit cerah. plusnya lagi, enak dibawa kemana-mana karena ringkas (nggak perlu tambahan kapas).&nbsp;minusnya... susah dicari sih. walaupun kalau sale harganya bisa miring, tp kalau pas habis dan lupa nyetok, harganya lumayan jg kalo po. plus dia agak lengket dipake.&nbsp;"
3683,0,0,1,0,"whitening intensive ini tekstur nya seperti balm gitu, dan bau nya pun agak beda dengan cream whitening lainnya, tapi masih boleh diterima lah.  setelah diaplikasikan hasilnya matte. cream ini saya pakai untuk menghilangkan flek bekas jerawat. tapi efek menghilangkan nya agak lama, sehingga harus saya bantu dengan cream lainnya."
4047,0,0,1,0,"pertama coba ini tahun 2009, dimana harga masih 109.000 enak banget ni polishnya. aman untuk pemakaian sehari-hari.  bikin kulit halus, lembut, juga cerah. gak bikin kering dan gatal. wanginya juga awet. udah mandi masih wangi. cuma gak ngangkat kulit mati banget seperti bodyscrub nya.  reccomend banget. sampe sekarang masih setia sama bodypolish nya tbs."
3386,0,0,1,0,"sebenernya saya masih bingung, facial treatment repair c ini termasuk serum atau pelembab, karena untuk ukuran serum, teksturnya cukup kental. biasanya saya pakai produk ini sebelum pakai pelembab sk-ii seri stempower bila kulit sedang sangat kering. pakainya cukup 1 pump tipis-tipis dioleskan. agak tricky, pakainya, karena kalo ketebelan sedikit aja, langsung bikin komedo keras di hidung."
1939,0,0,1,0,"bha ini ampuh banget di kulitku buat ilangin komedo. kulit jadi halus, licin, cerah. klo di pake setiap hari memang paginya bikin kulit jadi agak kering kyk ada sel kulit yg mengelupas. aku siasati pakenya selang seling ga setiap hari. tapi ini andalan banget sebagai exfoliating toner."
1906,0,0,-1,1,"hidrating toner yang lembut mengangkat sel kulit mati serta melembabkan kulit. nggak ada paraben dan parfum. teksturnya kental seperti getah lidah buaya, tapi baunya nggak kayak lidah buaya. nggak buat purgifng whatsoever."
1978,0,-1,1,1,"selalu setia nyetok air mawar ini di kotak make up. selain harganya yang ramah di kantong, wanginya seger dan berasa adem di kulit. pengennya sih packagingnya agak kerenan dikit biar makin bangga setia ama produk lokal. maklum pabriknya deket dari rumah"
854,0,1,0,0,"waktu beli ini online, kebayangnya bakalan sweet banget warnanya. setelah dipakai, warnanya memang sesuai dengan tampilannya, tapi ke bibir aku yang agak gelap, warnanya kok ga masuk ya. setelah dicoba pakai concealer bibir, jadi lumayan sih. tapi tetep aja warnanya runny gitu, ngga nempel ke bibir. jadi sekali minum atau makan sedikit, yaudah hilang aja warnanya. bahkan sisa stain pun ngga ada. too bad, karena aku suka kemasannya dan aku suka baked blush nya. but this lipstick is a no."
2498,0,0,-1,0,"coba ini karena pengen cari produk yang bisa ngilain kotoran di wajah dengan cepat, sekali usap. tapi ternyata perih banget waktu dipakai. mungkin kandungan alkoholnya yang tinggi dan kulit wajahku yang sensitif jadinya perih perih gitu agak memerah di wajahku. fix ga akan repurchase"
3255,-1,0,1,0,"pernah pakai ini skitar sebulan sebelum tahu akhirnya hamil (stop skin care non organik) cepet nyerap, non greasy, paginya muka kenyal, kliatan segar, n lembut. mmg bagus anr ini. sayang harganya mahal bgt, skrg mau repurchase jd mikir 1000x apalg udh byk kebutuhan anak :d"
682,0,0,-1,0,pernah coba pake ini pas dl kuliah..coz wkt itu lg ada diskon la tulipe makanya cb beli deh&amp;ternyata : -teksturnya creamy bgt jd lengket&amp; susah menyerap ke kulit -oil kontrol jelek -bikin wajah tmbh berminyak -g ngeblend sm kulit &amp; make yg lain -no recommended for oily skin
2797,0,0,1,0,"everybody have to try this product!!! its magic! pertama kali pake ini kerasa banget langsung lembab, kenyal dan soft. katnya ini bisa mencerahkan juga tpi aku belom ngerasa cerahan sih mungkin karena baru 1mingguan pke kali ya."
946,1,1,1,0,"wardah exclusive lipstick pink lovers 37 sempet jadi andalan aku sampe beli beberapa kali. aku bahkan sempet beli yang warna lain juga. mungkin saat itu aku belum berani coba-coba lipstik dari merk lain. review: menurutku lipstik dari seri ini warnanya bagus-bagus dan sangat beragam. kemasannya juga oke, cukup kuat juga kemasan dan struktur lipstiknya. harganya pun terbilang murah. aku suka sih."
2620,0,0,-1,0,"toner ini nggak bikin efek yang bagus dikulitku. setiap pakai ini, kulitku terasa terbakar dan bahkan sampai memerah wajahnya. aku nggak tahu pastinya kenapa bisa begitu, padahal aku pakai tbs tea tree series lainnya baik-baik saja. aku curiga sama kandungan alcohol denat yang ditulis diurutan kedua ingridientsnya, mungkin itu penyebab kulitku nggak cocok dengan toner ini. lebih parahnya lagi, beberapa hari setelah pakai toner ini, ada jerawat batu tumbuh di pipi. sempet ditahan-tahan tetep pakai, eh malah muncul jerawat besar lainnya. kesel bangettt. nggak akan lagi deh beli toner ini :("
599,1,0,0,1,"texturenya lebih tepat dibilang lotion\\\\/cream ya dibandingkan dengan gel..  lumayan cepat menyerap ke kulitnya, ga lengket, wanginya fine. aku biasa pakai ini untuk badan aja si ga pernah untuk muka. spfnya lumayan untuk melindungi dari sinar uv, harganya juga murah"
1093,1,0,0,0,aku suka sekali sama warna revlon matte lipstick ini yang shade 009. warnanya coklat ke merah-merahan membuat wajah lebih cerah. biasanya aku pakai buat sehari-hari karena aku suka warna yang netral. lipstick ini juga tidak shiny karena dia matte and super pigmented. harganya juga terjangkau.
313,0,0,0,1,sunblock ini rutin saya pakai kalo lagi ada acara yang bener-bener full diluar ruangan. wanginya sih lumayan enak dan ga mengganggu. cuma teksturnya kentel banget dan agak susah menyerap di kulit. rasanya lengket banget pas awal dipakai di kulit.
1880,1,0,1,0,"aku jarang sebenernya pake air mawar. biasanya kalo beli cuma buat jadi campuran masker bubuk. enak sih jd lebih seger gitu pas pake maskernya. ini produk juga murah buanget dan gampang dptnya, di warung pun ada."
1721,1,0,1,1,"aku pakai air mawar ini sebagai toner dan juga sebagai campuran dari masker bubuk. sudah lama banget pakai air mawar ini, mulai darj jaman baheula dulu. wanginya enak, dan terutama harganya murah banget  dan bisa dapat produk yang lumayan banyak."
564,1,0,0,1,"sunblock ini cukup mudah didapatkan dengan harga terjangkau. namun, saya kurang begitu suka teksturnya yang terlalu lengket dan tidak water resistant, sehingga tidak begitu bagus untuk aktivitas outdoor seperti berenang. untuk wanginya so far so good, tidak begitu menyengat."
4446,0,0,1,0,"tau produk ini waktu jalan jalan ke korea. and since then this product is my fav! peeling pad dari neogen ini sebenrnya ada 3 varian yang fungsinya beda beda. ada seri wine buat mengencangkan muka, ada greentea buat ngebantu agar merah merah di pipi akibat jerawat, dan kuman penyebab jerawat terminimalisir.1 jar ini isinya ada 30 pads, per padsnya ada bagian yg kasar untuk mengangkat kulit mati dan bagian halus untuk menutup kembali pori-pori yg terbuka. and thanks godd sekarang sudah banyak olshop di indonesia yang sudah menjual produk ini tanpa pre-order.re purchase? definitely !!"
1176,1,0,1,0,"ini favorit banget ! air mawar keluaran viva ini harus selalu ada di meja rias saya. harganya sangat murah, mudah didapat dan juga manfaatnya yang banyak. saya sering menggunakan air mawar ini sebagai campuran dalam semua masker saya. dan saya sangat suka hasilnya. wanginya pun segar dan tidak menusuk di hidung.  selain sebagai campuran masker, air mawar ini juga biasa saya gunakan sebagai facial spray. saat muka mulai kucel, atau setelah berada diluar ruangan terkena paparan matahari, cukup spray muka dengan air mawar ini dan booom, muka terasa kembali fresh.  air mawar ini memang holygrail saya, dan kalian harus mencobanya ladies :)"
3452,-1,1,1,0,"waktu mulai pakai produk ini saya berharap banyak akan ada perbaikan di dullness kulit, karena judul produknya dan kandungan produknya yang mengandung probiotik juga harganya mahal. karena sebelumnya saya sudah coba produk sebelah yang mengandung 40% lactic acid &  kecerahan kulit, ternyata produk ini tidak memberi efek seperti itu, setidaknya mungkin tidak secepat itu. sekarang saya masih mencoba menghabiskan produk ini walaupun pemakaiannya tidak tiap hari & hanya di pagi hari. efek langsungnya saat pemakaian adalah hydrating  produk cepat menyerap, tapi efek hydrating tersebut tidak bertahan lama. packaging bagus menggunakan botol pipet. saya suka produknya"
3120,0,1,1,1,"kayanya ini jadi skin care wajib. walaupun baru pake sekitar 2tahun belakangan ini, tapi berasa sih emang bedanya. terutama masalah tekstur kulit jadi lebih supple gitu.  awalnya bingung ini toner apa serum atau malah pelembap? setelah baca-baca ternyata ini lebih ke semacam booster buat kulit ya. cmiiw, kalo gue ngerasainnya gitu.  satu kekeruangannya, baunya agak nggak enak. kalo nggak inget efeknya suka agak malas makenya. oh dan satu lagi kemasannya semacam kaca, jadi rada berat kalo dibawa traveling walaupun udah bawa yang size kecil. coba ada yang packaging plastik, pasti lebih asyikdibawa traveling, secara kalo traveling biasanya kulit suka berantakan."
2537,0,0,-1,0,"awal nya beli krn tergiur rayuan ba tbs yang katanya bisa mengempeskan jerawat. alkoholnya kenceng banget. bikin kulit muka sampe kekelupas. terlalu keras formula nya bikin muka jadi kasar juga. awalnya oke buat jerawat, lama kelamaan gak ngaruh. dulu pakainya di kompresin ke jerawat. gak berani pake satu muka."
972,1,-1,1,0,"tertarik beli karena reviewnya bagus, harganya murah dan warnanya kelihatan cantik. creamy, semi matte &amp; pigmented. aku punya 3 shade: cherry bomb, carrot gold &amp; wine room. pertama beli yg cherry bomb krn warna vampy lips lagi ngehits, pas dipake di bibirku jadinya warnanya lebih mengarah ke ungu, tapi tetep sih jadi favoritku. carrot gold nya salah beli, karena lihat review warna orange nya cantik nggak terlalu mencolok tp bikin kusam wajahku. wine room nya not bad lah, pink nya soft &amp; match buat skintone orang indonesia. tapi gak suka sama packagingnya, nggak bisa diputar sampai masuk jd belepotan di tutupnya. staying powernya lumayan yg cherry bomb daripada dua lainnya, kalo mau agak tahan lama aku pakein lip liner nude dulu. repurchase yes krn murah. love it"
4672,0,0,0,0,"butirannya agak kasar jadi harus dikasih air dulu dikit sebelum ditaruh di wajah. bagus sih menghaluskan sesuai ekspektasi, tapi selain itu sih ga ada efek samping lain yang wow bgt gitu. jadi kalau aku rasa ya produk yg halusin muka sementara cocok sih."
1571,0,0,1,0,ini produk cnc yang aku bawa di dalam tas. kalau siang - siang muka berminyak aku pakai ini supaya minyaknya berkurang dan juga malam sebagai pembersih tapi aku agak jarang sih pakai ini pas malam palingan pakainya kalau merasa wajah aku kotor banget atau lagi ada jerawatnya karena ini ampuh buat ngempesin jerawat soalnya kalau keseringan makainya juga bisa buat wajah kering. ini ringan dan segar. tapi ini gak cocok buat kamu yang kulitnya kering.
3272,0,0,1,0,"gw pake ini hanya malam hari, ngelembabinnya oke bgt ya soalnya bangun pagi2 muka rada oily tp oily yg 'sehat'. jerawat kecil2 juga lumayan menghilang. worth to try walaupun agak susah dicari ditoko2, biasanya gue cari online"
3210,0,0,1,0,aku beli essence ini sekalian sama day and night creamnya.. karena yang aku tau essence dan serum itu mebantu kinerja dari day and night cream itu sendiri.. aku pakenya pagi dan malam tapi emang g terlalu ngefek si rangkaia product ni d aku. tp awalnya aku beli jg karena katany bisa mencegah pembentukan melanin so walaupun g mencerahkan seenggaknya ga nambah melanin di wajah aku
268,0,1,1,1,"this is the best sunscreen for my family. kemasannya bagus, berupa botol biru dengan tutup ulir. dalam botol terdapat bola-bola yang membantu mengocok sempurna isinya. teksturnya cair berwarna putih susu.  pertama kali dituang ke tangan, akan terasa teksturnya sedikit greasy, tapi setelah diapplikasikan, rasa greasy menghilang. meski tak secepat biore uv watery essence, namun sunscreen ini menyerap cukup cepat, aromanya pun enak.  setelah dipakai seperti ada lapisan di atas kulit yang perlahan menyatu dengan kulit. digunakan sebagai base makeup, makeup menempel sempurna. selama pemakaian, tidak ada komedo maupun jerawat yang tampak. aku kurangi nilainya 0.5 karena setelah beberapa saat, wajah nampak dewy, bukan berminyak. sementara aku suka hasil yang lebih matte. dalam jangka lama, sunscreen ini sedikit menambah kelembaban wajah. i can say this, because i tried using only this sunscreen for two whole weeks while i'm on vacation. anakku pun suka memakai sunscreen ini. "
3532,0,0,-1,0,aku awal pakai rep c ini karena dapat gift..setelah aku coba ternyata di kulit ku yang berminyak kurang cocok..selalu bikin jerawatan.tapi bikin cerah sama menyamarkan bekas jerawat.kulit jadi moist banget.sayang di kulit ku nggak cocok
137,1,0,1,0,"my daily sunscreen lah ini, suka banget sama produknya. murah untuk ukuran segini, awet banget udah make 1 tahun masih aja ada. mudahan ga expired hihi. ini buat oily face ya? kok oil control nya biasa aja. pas dipake ga ada whitecast. nyari nya juga harus di toko kecantikan atau guardian"
4981,0,0,0,1,"lulur kocok ini enak bgtt baunya kayak jamu2an yg jadul gitu hehe. awalnya sih mamaku yg suka pake, jd ikutan nyicip krn wanginya enak. kalo luluran berasa putri keraton jawa gt hahaha. botolnya lucu dgn tutup bulat, dan lumayan mencerahkan kok kalau dipaki teratur"
4294,0,0,1,0,"bha exfoliant kedua yang sudah saya pakai (other than the cult favorite paula's choice 2% bha liquid). banyak yang bilang kalau ini mirip paula's choice 2% bha liquid, tapi menurut aku beda sih. cosrx ini lebih liquidy-gel gitu dan finishnya setelah menyerap di kulit matte, sedangkan yg paula's choice buat kulit agak dewy gitu, but both products will moisturize your skin well. yang saya suka dari exfoliant ini karena solvent utamanya willow bark water ketimbang pakai water biasa dan saya baca research di beautypedia kalau willow bark ini salah satu antioksidan yang bagus dan emanng salah satu sumber salicylic acid juga. exfoliant ini pakai bahan aktifnya betaine salicylate 4% yang merupakan turunan dari salicylic acid, tapi fungsinya sama dan untuk mampu mengeksfoliasi dengan baik harus dalam ph 3.80 - 4.20. saya coba teteskan di kertas lakmus dan hasilnya masih kisaran ph 4.00, so i guess it will do its job just fine as an exfoliant. dan yang saya suka lagi karena kandungan niacinamide nya tinggi juga jadi bakal membantu banget mengatasi acne.&lt;br&gt;karena saya sebelum pakai ini sudah pakai punya pc 2% bha dan sudah tidak ada masalah jerawat yg parah, saya kurang bisa menilai gimana reaksinya kalau untuk cystic acne. but so far it does a great job at keep acne and blackheads at bay di muka saya. pori2 saya kerasa lebih kecil dan muka lebih cerah tiap pagi habis pakai ini."
3001,0,0,1,1,"aku pengguna setia fte, so trying another brand and product really make me feel guilty. but, krn penasaran akhrnya nyoba juga. aku beli yang trial size 40 ml, which sangat tahan lama ( ckup buat 2 bulan lebih ). i use this morning and night before my other skincare routine. this smells so good, not too strong for my liking. teksturnya agak sedikit lebih kental dari fte. thats why , aku pake ini lgsg tanpa pake kapas. yang krg suka, setelah pake, ada rasa lengket yang krg enak di wajah dan tangan. udah pake 3 bulan , dan so far efek yang aku rasain, wajah lebih cerah walau ga signifikan, dan lebih lembuttt.. suka ama essence ini."
4528,0,0,1,1,"lovee this scrub, butiran scrubnya memang agak kasar jadi untuk kulit sensitif memang agak harus hati2. wanginya sendiri lumayan fresh tapi kalau untuk efek hilangin blemish spertinya biasa saja.  overall this is a nice scrub for 2times a week or once a week :)"
4799,0,0,0,0,"kamu bisa coba produk ini kalau bosen dengan lulur yang itu-itu aja. isinya banyak dan awet sampai beberapa bulan. wanginya belerang, warna powdernya abu-abu. kulit jadi halus banget setelah pakai produk ini. produk ini digunakan di semu spa mustika ratu. lumayan bisa menghemat isi dompet"
3451,0,1,1,0,"my first moisturizing serum. melembabkannya pas, tapi kurang tahan lama untuk kulit keringku. paling setengah hari kulit sudah kering lagi... i prefer other brands. still, it's a good serum. good packaging, too. enak dan praktis dibawa saat traveling."
4627,1,-1,0,1,"murah, wangi enak dan performanya sangat lumayan. scrubnya aga kasar tapi kalo untuk badan i really dont mind. pekejingnya jelek tho. tutupnya sudah ga ada plastik pengaman lagi. biasa beli yang 250. oiya bisa dipakai untuk mencerahkan keti juga ini asal rutin aja makenya dan butuh beberapa tub baru keliatan hasilnya sih"
4670,0,0,1,1,"sesuai namanya, 7-day scrub ini memang gentle enough untuk dipakai setiap hari. sudah coba scrub-scrub lain yang lebih mahal, yang lebih murah tapi selalu balik ke produk ini. wanginya netral, khas clinique. lembut dan creamy, nggak berasa kaya pakai scrub karena beads-nya nggak berasa kasar. diusap \\\\/ digosok sampai 1 menit juga nggak bikin kulit kemerahan dan iritasi. i keep using this because i can really see the difference especially di area hidung, komedo hampir nggak kelihatan sehingga nggak mesti facial ke salon demi ngilangin komedo.  a bit pricey for a scrub, but considering the result yaaah it's worth the money you spend. love!"
